msEntrez,Association,PMID,Source
18189,Autism,23533028,DBD-Genes-Full-Data
18189,Autism,23533028,DBD-Genes-Full-Data
18189,Autism,23533028,DBD-Genes-Full-Data
18189,Autism,23533028,DBD-Genes-Full-Data
18189,Autism,23533028,DBD-Genes-Full-Data
18189,Autism,23533028,DBD-Genes-Full-Data
18189,Autism,23533028,DBD-Genes-Full-Data
18189,Autism,23533028,DBD-Genes-Full-Data
18189,Autism,21302340,DBD-Genes-Full-Data
18189,Autism,20468056,DBD-Genes-Full-Data
18189,Autism,20468056,DBD-Genes-Full-Data
18189,Autism,20468056,DBD-Genes-Full-Data
18189,Autism,25217958,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,23495017,DBD-Genes-Full-Data
18189,Autism,25363760,DBD-Genes-Full-Data
18189,Autism,22337556,DBD-Genes-Full-Data
18189,Autism,25661985,DBD-Genes-Full-Data
18189,Autism,25661985,DBD-Genes-Full-Data
18189,Autism,21358714,DBD-Genes-Full-Data
18189,Autism,21358714,DBD-Genes-Full-Data
18189,Autism,23375656,DBD-Genes-Full-Data
18189,Autism,23375656,DBD-Genes-Full-Data
18189,Autism,23375656,DBD-Genes-Full-Data
18189,Autism,23375656,DBD-Genes-Full-Data
18189,Autism,22542183,DBD-Genes-Full-Data
18189,Autism,21658582,DBD-Genes-Full-Data
18189,Autism,20531469,DBD-Genes-Full-Data
18189,Autism,20531469,DBD-Genes-Full-Data
18189,Autism,20531469,DBD-Genes-Full-Data
18189,Autism,24768552,DBD-Genes-Full-Data
18189,Autism,24768552,DBD-Genes-Full-Data
18189,Autism,24768552,DBD-Genes-Full-Data
18189,Autism,24768552,DBD-Genes-Full-Data
18189,Autism,24188901,DBD-Genes-Full-Data
18189,Autism,20231187,DBD-Genes-Full-Data
18193,Autism,25326637,DBD-Genes-Full-Data
258322,Autism,25363768,DBD-Genes-Full-Data
18478,Autism,23352163,DBD-Genes-Full-Data
18478,Autism,23352163,DBD-Genes-Full-Data
50873,Autism,21302340,DBD-Genes-Full-Data
50873,Autism,21358714,DBD-Genes-Full-Data
50873,Autism,21358714,DBD-Genes-Full-Data
50873,Autism,23375656,DBD-Genes-Full-Data
50873,Autism,23375656,DBD-Genes-Full-Data
50873,Autism,23375656,DBD-Genes-Full-Data
50873,Autism,23375656,DBD-Genes-Full-Data
50873,Autism,23375656,DBD-Genes-Full-Data
50873,Autism,23375656,DBD-Genes-Full-Data
50873,Autism,23375656,DBD-Genes-Full-Data
50873,Autism,23632794,DBD-Genes-Full-Data
50873,Autism,20531469,DBD-Genes-Full-Data
50873,Autism,24768552,DBD-Genes-Full-Data
50873,Autism,24768552,DBD-Genes-Full-Data
11994,Autism,23277134,DBD-Genes-Full-Data
18542,Autism,25363760,DBD-Genes-Full-Data
18542,Autism,25621899,DBD-Genes-Full-Data
241489,Autism,25363760,DBD-Genes-Full-Data
241489,Autism,23375656,DBD-Genes-Full-Data
18676,Autism,22542183,DBD-Genes-Full-Data
18676,Autism,25363768,DBD-Genes-Full-Data
192285,Autism,25363768,DBD-Genes-Full-Data
85031,Autism,25363760,DBD-Genes-Full-Data
85031,Autism,25363760,DBD-Genes-Full-Data
271844,Autism,25170348,DBD-Genes-Full-Data
271844,Autism,25170348,DBD-Genes-Full-Data
18795,Autism,23375656,DBD-Genes-Full-Data
18795,Autism,23375656,DBD-Genes-Full-Data
18795,Autism,20531469,DBD-Genes-Full-Data
229584,Autism,25363760,DBD-Genes-Full-Data
229584,Autism,25363760,DBD-Genes-Full-Data
229584,Autism,25363760,DBD-Genes-Full-Data
229584,Autism,22542183,DBD-Genes-Full-Data
229584,Autism,25363768,DBD-Genes-Full-Data
229584,Autism,22495311,DBD-Genes-Full-Data
53892,Autism,25363760,DBD-Genes-Full-Data
53892,Autism,25363760,DBD-Genes-Full-Data
53892,Autism,25363760,DBD-Genes-Full-Data
53892,Autism,22495306,DBD-Genes-Full-Data
234353,Autism,25363768,DBD-Genes-Full-Data
211612,Autism,25131214,DBD-Genes-Full-Data
211612,Autism,25131214,DBD-Genes-Full-Data
211612,Autism,25131214,DBD-Genes-Full-Data
19211,Autism,25363760,DBD-Genes-Full-Data
19211,Autism,25363760,DBD-Genes-Full-Data
19211,Autism,17286265,DBD-Genes-Full-Data
19211,Autism,17286265,DBD-Genes-Full-Data
19211,Autism,24580998,DBD-Genes-Full-Data
19211,Autism,23160955,DBD-Genes-Full-Data
19211,Autism,23160955,DBD-Genes-Full-Data
19211,Autism,21624971,DBD-Genes-Full-Data
19211,Autism,24375884,DBD-Genes-Full-Data
19211,Autism,19265751,DBD-Genes-Full-Data
19211,Autism,19265751,DBD-Genes-Full-Data
19211,Autism,19265751,DBD-Genes-Full-Data
19211,Autism,19265751,DBD-Genes-Full-Data
19274,Autism,25363760,DBD-Genes-Full-Data
19274,Autism,25363760,DBD-Genes-Full-Data
69232,Autism,25363760,DBD-Genes-Full-Data
69232,Autism,25363760,DBD-Genes-Full-Data
59021,Autism,25363760,DBD-Genes-Full-Data
59021,Autism,22495306,DBD-Genes-Full-Data
67790,Autism,20159109,DBD-Genes-Full-Data
67790,Autism,20159109,DBD-Genes-Full-Data
67790,Autism,25621899,DBD-Genes-Full-Data
19377,Autism,25363768,DBD-Genes-Full-Data
19377,Autism,21857958,DBD-Genes-Full-Data
19377,Autism,21857958,DBD-Genes-Full-Data
228850,Autism,25363760,DBD-Genes-Full-Data
66011,Autism,25363760,DBD-Genes-Full-Data
66011,Autism,25363760,DBD-Genes-Full-Data
66011,Autism,25363760,DBD-Genes-Full-Data
66011,Autism,25363760,DBD-Genes-Full-Data
66011,Autism,25363760,DBD-Genes-Full-Data
66011,Autism,25363760,DBD-Genes-Full-Data
66011,Autism,25363760,DBD-Genes-Full-Data
66011,Autism,25363760,DBD-Genes-Full-Data
268859,Autism,22678932,DBD-Genes-Full-Data
268859,Autism,21358714,DBD-Genes-Full-Data
268859,Autism,23375656,DBD-Genes-Full-Data
268859,Autism,23375656,DBD-Genes-Full-Data
268859,Autism,22543975,DBD-Genes-Full-Data
268859,Autism,22543975,DBD-Genes-Full-Data
268859,Autism,22543975,DBD-Genes-Full-Data
268859,Autism,22543975,DBD-Genes-Full-Data
268859,Autism,25950944,DBD-Genes-Full-Data
268859,Autism,17363630,DBD-Genes-Full-Data
19699,Autism,25363760,DBD-Genes-Full-Data
19699,Autism,25363760,DBD-Genes-Full-Data
116837,Autism,25284784,DBD-Genes-Full-Data
116837,Autism,22542183,DBD-Genes-Full-Data
219151,Autism,25363760,DBD-Genes-Full-Data
219151,Autism,25363760,DBD-Genes-Full-Data
219151,Autism,25363760,DBD-Genes-Full-Data
20265,Autism,24902755,DBD-Genes-Full-Data
20265,Autism,24902755,DBD-Genes-Full-Data
20265,Autism,24902755,DBD-Genes-Full-Data
20265,Autism,24902755,DBD-Genes-Full-Data
20265,Autism,22848613,DBD-Genes-Full-Data
20265,Autism,22848613,DBD-Genes-Full-Data
20265,Autism,22848613,DBD-Genes-Full-Data
20265,Autism,22848613,DBD-Genes-Full-Data
20265,Autism,22848613,DBD-Genes-Full-Data
20265,Autism,22848613,DBD-Genes-Full-Data
20265,Autism,22848613,DBD-Genes-Full-Data
110876,Autism,25969726,DBD-Genes-Full-Data
110876,Autism,25217958,DBD-Genes-Full-Data
110876,Autism,25363760,DBD-Genes-Full-Data
110876,Autism,25363760,DBD-Genes-Full-Data
110876,Autism,25363760,DBD-Genes-Full-Data
110876,Autism,25363760,DBD-Genes-Full-Data
110876,Autism,25533962,DBD-Genes-Full-Data
110876,Autism,25533962,DBD-Genes-Full-Data
110876,Autism,25533962,DBD-Genes-Full-Data
110876,Autism,23849776,DBD-Genes-Full-Data
110876,Autism,15028761,DBD-Genes-Full-Data
110876,Autism,23020937,DBD-Genes-Full-Data
110876,Autism,22495306,DBD-Genes-Full-Data
110876,Autism,24650168,DBD-Genes-Full-Data
110876,Autism,25621899,DBD-Genes-Full-Data
330222,Autism,18252227,DBD-Genes-Full-Data
330222,Autism,21448237,DBD-Genes-Full-Data
240427,Autism,23160955,DBD-Genes-Full-Data
240427,Autism,22495309,DBD-Genes-Full-Data
240427,Autism,23020937,DBD-Genes-Full-Data
235626,Autism,23160955,DBD-Genes-Full-Data
235626,Autism,22495309,DBD-Genes-Full-Data
72895,Autism,25363760,DBD-Genes-Full-Data
72895,Autism,25363760,DBD-Genes-Full-Data
72895,Autism,24680889,DBD-Genes-Full-Data
72895,Autism,24680889,DBD-Genes-Full-Data
72895,Autism,24768552,DBD-Genes-Full-Data
105835,Autism,23160955,DBD-Genes-Full-Data
105835,Autism,23160955,DBD-Genes-Full-Data
58234,Autism,20797689,DBD-Genes-Full-Data
58234,Autism,22892527,DBD-Genes-Full-Data
58234,Autism,22892527,DBD-Genes-Full-Data
58234,Autism,22892527,DBD-Genes-Full-Data
58234,Autism,25363760,DBD-Genes-Full-Data
58234,Autism,17173049,DBD-Genes-Full-Data
58234,Autism,25646853,DBD-Genes-Full-Data
58234,Autism,24768552,DBD-Genes-Full-Data
58234,Autism,25131622,DBD-Genes-Full-Data
58234,Autism,25131622,DBD-Genes-Full-Data
58234,Autism,25621899,DBD-Genes-Full-Data
94229,Autism,17363630,DBD-Genes-Full-Data
232333,Autism,25363760,DBD-Genes-Full-Data
102857,Autism,25363768,DBD-Genes-Full-Data
102857,Autism,16601898,DBD-Genes-Full-Data
236794,Autism,22541666,DBD-Genes-Full-Data
28253,Autism,25363760,DBD-Genes-Full-Data
28253,Autism,25621899,DBD-Genes-Full-Data
28253,Autism,25621899,DBD-Genes-Full-Data
13602,Autism,25363760,DBD-Genes-Full-Data
13602,Autism,25363760,DBD-Genes-Full-Data
50850,Autism,25363768,DBD-Genes-Full-Data
50850,Autism,22495311,DBD-Genes-Full-Data
100043597,Autism,25363768,DBD-Genes-Full-Data
20910,Autism,22722545,DBD-Genes-Full-Data
20910,Autism,25533962,DBD-Genes-Full-Data
20910,Autism,25621899,DBD-Genes-Full-Data
78808,Autism,25363760,DBD-Genes-Full-Data
78808,Autism,25363760,DBD-Genes-Full-Data
20917,Autism,25363768,DBD-Genes-Full-Data
240057,Autism,23708187,DBD-Genes-Full-Data
240057,Autism,23708187,DBD-Genes-Full-Data
240057,Autism,25363760,DBD-Genes-Full-Data
240057,Autism,25363760,DBD-Genes-Full-Data
240057,Autism,25363760,DBD-Genes-Full-Data
240057,Autism,21237447,DBD-Genes-Full-Data
240057,Autism,25363768,DBD-Genes-Full-Data
240057,Autism,25326637,DBD-Genes-Full-Data
240057,Autism,23020937,DBD-Genes-Full-Data
21375,Autism,25363760,DBD-Genes-Full-Data
21375,Autism,23160955,DBD-Genes-Full-Data
21413,Autism,25363760,DBD-Genes-Full-Data
21413,Autism,22581936,DBD-Genes-Full-Data
21416,Autism,25363768,DBD-Genes-Full-Data
21416,Autism,25363768,DBD-Genes-Full-Data
21816,Autism,25363760,DBD-Genes-Full-Data
21816,Autism,25363760,DBD-Genes-Full-Data
330267,Autism,22542183,DBD-Genes-Full-Data
330267,Autism,23632794,DBD-Genes-Full-Data
213988,Autism,25284784,DBD-Genes-Full-Data
213988,Autism,25363768,DBD-Genes-Full-Data
213988,Autism,23277134,DBD-Genes-Full-Data
223435,Autism,25363760,DBD-Genes-Full-Data
223435,Autism,25363760,DBD-Genes-Full-Data
223435,Autism,25363760,DBD-Genes-Full-Data
223435,Autism,25363760,DBD-Genes-Full-Data
223435,Autism,25363760,DBD-Genes-Full-Data
17364,Autism,23375656,DBD-Genes-Full-Data
17364,Autism,23375656,DBD-Genes-Full-Data
17364,Autism,23375656,DBD-Genes-Full-Data
17364,Autism,23375656,DBD-Genes-Full-Data
17364,Autism,23375656,DBD-Genes-Full-Data
226025,Autism,25363768,DBD-Genes-Full-Data
74257,Autism,23160955,DBD-Genes-Full-Data
74257,Autism,22495309,DBD-Genes-Full-Data
101100,Autism,25363760,DBD-Genes-Full-Data
101100,Autism,25363760,DBD-Genes-Full-Data
101100,Autism,25363760,DBD-Genes-Full-Data
101100,Autism,25363760,DBD-Genes-Full-Data
101100,Autism,25363760,DBD-Genes-Full-Data
101100,Autism,25363760,DBD-Genes-Full-Data
22138,Autism,25363760,DBD-Genes-Full-Data
22215,Autism,25621899,DBD-Genes-Full-Data
68134,Autism,20479756,DBD-Genes-Full-Data
68134,Autism,25363768,DBD-Genes-Full-Data
68134,Autism,22609145,DBD-Genes-Full-Data
216987,Autism,25363760,DBD-Genes-Full-Data
216987,Autism,25363760,DBD-Genes-Full-Data
216987,Autism,25363760,DBD-Genes-Full-Data
22349,Autism,25363760,DBD-Genes-Full-Data
22349,Autism,25363760,DBD-Genes-Full-Data
22349,Autism,25363760,DBD-Genes-Full-Data
22349,Autism,25363760,DBD-Genes-Full-Data
22349,Autism,25363760,DBD-Genes-Full-Data
22349,Autism,25363760,DBD-Genes-Full-Data
666173,Autism,23032108,DBD-Genes-Full-Data
666173,Autism,23352163,DBD-Genes-Full-Data
225131,Autism,25363768,DBD-Genes-Full-Data
72145,Autism,25363760,DBD-Genes-Full-Data
72145,Autism,25363760,DBD-Genes-Full-Data
72145,Autism,22542183,DBD-Genes-Full-Data
72145,Autism,25363768,DBD-Genes-Full-Data
54636,Autism,25533962,DBD-Genes-Full-Data
107823,Autism,25363760,DBD-Genes-Full-Data
107823,Autism,25363760,DBD-Genes-Full-Data
80707,Autism,22825934,DBD-Genes-Full-Data
231386,Autism,25363768,DBD-Genes-Full-Data
66505,Autism,25217958,DBD-Genes-Full-Data
66505,Autism,22542183,DBD-Genes-Full-Data
68014,Autism,25363768,DBD-Genes-Full-Data
68014,Autism,25621899,DBD-Genes-Full-Data
11538,Autism,27031564,DBD-Genes-Full-Data
319974,Autism,27075013,DBD-Genes-Full-Data
319974,Autism,27075013,DBD-Genes-Full-Data
319974,Autism,27075013,DBD-Genes-Full-Data
319974,Autism,27075013,DBD-Genes-Full-Data
319974,Autism,27075013,DBD-Genes-Full-Data
382253,Autism,26557170,DBD-Genes-Full-Data
101994,Autism,26340335,DBD-Genes-Full-Data
101994,Autism,26751395,DBD-Genes-Full-Data
53870,Autism,26257835,DBD-Genes-Full-Data
53870,Autism,26257835,DBD-Genes-Full-Data
12387,Autism,26757139,DBD-Genes-Full-Data
27385,Autism,27195816,DBD-Genes-Full-Data
27385,Autism,27195816,DBD-Genes-Full-Data
27385,Autism,27195816,DBD-Genes-Full-Data
27385,Autism,27195816,DBD-Genes-Full-Data
27385,Autism,27195816,DBD-Genes-Full-Data
27385,Autism,27195816,DBD-Genes-Full-Data
18189,Autism,25703031,DBD-Genes-Full-Data
11994,Autism,27058588,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,26942287,DBD-Genes-Full-Data
229584,Autism,27148570,DBD-Genes-Full-Data
19211,Autism,26637798,DBD-Genes-Full-Data
19211,Autism,26637798,DBD-Genes-Full-Data
20265,Autism,26637798,DBD-Genes-Full-Data
20265,Autism,26637798,DBD-Genes-Full-Data
20265,Autism,27236449,DBD-Genes-Full-Data
110876,Autism,26637798,DBD-Genes-Full-Data
110876,Autism,26637798,DBD-Genes-Full-Data
110876,Autism,26993267,DBD-Genes-Full-Data
110876,Autism,26647175,DBD-Genes-Full-Data
72895,Autism,27334371,DBD-Genes-Full-Data
102857,Autism,26637798,DBD-Genes-Full-Data
102857,Autism,26637798,DBD-Genes-Full-Data
24061,Autism,27334371,DBD-Genes-Full-Data
240057,Autism,27334371,DBD-Genes-Full-Data
223435,Autism,26721934,DBD-Genes-Full-Data
225131,Autism,26757981,DBD-Genes-Full-Data
58234,Autism,26757139,DBD-Genes-Full-Data
230793,Autism,25363768,DBD-Genes-Full-Data
230793,Autism,24791903,DBD-Genes-Full-Data
230793,Autism,27148574,DBD-Genes-Full-Data
230793,Autism,27148574,DBD-Genes-Full-Data
52906,Autism,25920555,DBD-Genes-Full-Data
23797,Autism,21658582,DBD-Genes-Full-Data
102774,Autism,23375656,DBD-Genes-Full-Data
14025,Autism,25363760,DBD-Genes-Full-Data
12286,Autism,25596066,DBD-Genes-Full-Data
12914,Autism,25768348,DBD-Genes-Full-Data
12914,Autism,25768348,DBD-Genes-Full-Data
13018,Autism,25363768,DBD-Genes-Full-Data
18163,Autism,23375656,DBD-Genes-Full-Data
13048,Autism,25363760,DBD-Genes-Full-Data
13435,Autism,25363768,DBD-Genes-Full-Data
14734,Autism,26692054,DBD-Genes-Full-Data
208727,Autism,24768552,DBD-Genes-Full-Data
235439,Autism,26582266,DBD-Genes-Full-Data
15273,Autism,27003583,DBD-Genes-Full-Data
15394,Autism,21624971,DBD-Genes-Full-Data
15394,Autism,16155570,DBD-Genes-Full-Data
244349,Autism,25728775,DBD-Genes-Full-Data
244349,Autism,27133397,DBD-Genes-Full-Data
245555,Autism,23615299,DBD-Genes-Full-Data
16551,Autism,25621899,DBD-Genes-Full-Data
16551,Autism,24281367,DBD-Genes-Full-Data
67703,Autism,25363760,DBD-Genes-Full-Data
18015,Autism,25480383,DBD-Genes-Full-Data
18015,Autism,25480383,DBD-Genes-Full-Data
279653,Autism,20830798,DBD-Genes-Full-Data
18700,Autism,25473036,DBD-Genes-Full-Data
69017,Autism,24101679,DBD-Genes-Full-Data
110651,Autism,22495309,DBD-Genes-Full-Data
210274,Autism,22495306,DBD-Genes-Full-Data
210274,Autism,20473310,DBD-Genes-Full-Data
210274,Autism,20473310,DBD-Genes-Full-Data
20666,Autism,26543203,DBD-Genes-Full-Data
20678,Autism,25217958,DBD-Genes-Full-Data
20678,Autism,22290657,DBD-Genes-Full-Data
20678,Autism,22290657,DBD-Genes-Full-Data
77097,Autism,25363768,DBD-Genes-Full-Data
81004,Autism,23160955,DBD-Genes-Full-Data
51885,Autism,22542183,DBD-Genes-Full-Data
80286,Autism,27148795,DBD-Genes-Full-Data
209012,Autism,23375656,DBD-Genes-Full-Data
329178,Autism,22542183,DBD-Genes-Full-Data
103149,Autism,23275889,DBD-Genes-Full-Data
30928,Autism,25608121,DBD-Genes-Full-Data
211978,Autism,22542183,DBD-Genes-Full-Data
11538,Autism,27824329,DBD-Genes-Full-Data
11538,Autism,27824329,DBD-Genes-Full-Data
66395,Autism,27824329,DBD-Genes-Full-Data
66395,Autism,27824329,DBD-Genes-Full-Data
66395,Autism,27824329,DBD-Genes-Full-Data
11735,Autism,27824329,DBD-Genes-Full-Data
77087,Autism,27900361,DBD-Genes-Full-Data
226548,Autism,27824329,DBD-Genes-Full-Data
239985,Autism,27824329,DBD-Genes-Full-Data
14790,Autism,27848944,DBD-Genes-Full-Data
320873,Autism,27824329,DBD-Genes-Full-Data
382253,Autism,27824329,DBD-Genes-Full-Data
320790,Autism,27848944,DBD-Genes-Full-Data
67772,Autism,27824329,DBD-Genes-Full-Data
67772,Autism,27824329,DBD-Genes-Full-Data
67772,Autism,27824329,DBD-Genes-Full-Data
224273,Autism,27824329,DBD-Genes-Full-Data
26554,Autism,27824329,DBD-Genes-Full-Data
66515,Autism,27824329,DBD-Genes-Full-Data
66515,Autism,27824329,DBD-Genes-Full-Data
66515,Autism,27824329,DBD-Genes-Full-Data
23859,Autism,27824329,DBD-Genes-Full-Data
23859,Autism,27824329,DBD-Genes-Full-Data
76088,Autism,27824329,DBD-Genes-Full-Data
76088,Autism,27824329,DBD-Genes-Full-Data
13508,Autism,27824329,DBD-Genes-Full-Data
13508,Autism,27824329,DBD-Genes-Full-Data
13508,Autism,27824329,DBD-Genes-Full-Data
13548,Autism,27824329,DBD-Genes-Full-Data
13844,Autism,27824329,DBD-Genes-Full-Data
14402,Autism,27824329,DBD-Genes-Full-Data
227331,Autism,27824329,DBD-Genes-Full-Data
227331,Autism,27824329,DBD-Genes-Full-Data
14812,Autism,27848944,DBD-Genes-Full-Data
14812,Autism,27824329,DBD-Genes-Full-Data
404710,Autism,27824329,DBD-Genes-Full-Data
404710,Autism,27824329,DBD-Genes-Full-Data
16438,Autism,27824329,DBD-Genes-Full-Data
231051,Autism,27824329,DBD-Genes-Full-Data
69188,Autism,27824329,DBD-Genes-Full-Data
23928,Autism,27824329,DBD-Genes-Full-Data
23928,Autism,27824329,DBD-Genes-Full-Data
23928,Autism,27824329,DBD-Genes-Full-Data
109241,Autism,27848944,DBD-Genes-Full-Data
17257,Autism,27824329,DBD-Genes-Full-Data
17257,Autism,27824329,DBD-Genes-Full-Data
76199,Autism,27824329,DBD-Genes-Full-Data
259172,Autism,27824329,DBD-Genes-Full-Data
17345,Autism,27824329,DBD-Genes-Full-Data
17345,Autism,27824329,DBD-Genes-Full-Data
17454,Autism,27824329,DBD-Genes-Full-Data
17933,Autism,27824329,DBD-Genes-Full-Data
50884,Autism,27824329,DBD-Genes-Full-Data
18027,Autism,27824329,DBD-Genes-Full-Data
18452,Autism,27824329,DBD-Genes-Full-Data
18452,Autism,27824329,DBD-Genes-Full-Data
18452,Autism,27824329,DBD-Genes-Full-Data
72823,Autism,27824329,DBD-Genes-Full-Data
72823,Autism,27824329,DBD-Genes-Full-Data
269224,Autism,27824329,DBD-Genes-Full-Data
269224,Autism,27824329,DBD-Genes-Full-Data
269224,Autism,27824329,DBD-Genes-Full-Data
241062,Autism,27848944,DBD-Genes-Full-Data
18676,Autism,27824329,DBD-Genes-Full-Data
71838,Autism,27824329,DBD-Genes-Full-Data
83946,Autism,27824329,DBD-Genes-Full-Data
229584,Autism,27824329,DBD-Genes-Full-Data
73422,Autism,27824329,DBD-Genes-Full-Data
73422,Autism,27824329,DBD-Genes-Full-Data
73422,Autism,27824329,DBD-Genes-Full-Data
116837,Autism,27824329,DBD-Genes-Full-Data
116837,Autism,27824329,DBD-Genes-Full-Data
116837,Autism,27824329,DBD-Genes-Full-Data
116837,Autism,27824329,DBD-Genes-Full-Data
116837,Autism,27824329,DBD-Genes-Full-Data
212712,Autism,27848944,DBD-Genes-Full-Data
110876,Autism,27824329,DBD-Genes-Full-Data
110876,Autism,27824329,DBD-Genes-Full-Data
110876,Autism,27824329,DBD-Genes-Full-Data
110876,Autism,27824329,DBD-Genes-Full-Data
110876,Autism,27824329,DBD-Genes-Full-Data
110876,Autism,27824329,DBD-Genes-Full-Data
110876,Autism,27824329,DBD-Genes-Full-Data
72895,Autism,27824329,DBD-Genes-Full-Data
243961,Autism,27824329,DBD-Genes-Full-Data
68094,Autism,27824329,DBD-Genes-Full-Data
54613,Autism,27824329,DBD-Genes-Full-Data
54613,Autism,27824329,DBD-Genes-Full-Data
20910,Autism,27848944,DBD-Genes-Full-Data
20910,Autism,27824329,DBD-Genes-Full-Data
20910,Autism,27824329,DBD-Genes-Full-Data
240057,Autism,27824329,DBD-Genes-Full-Data
240057,Autism,27824329,DBD-Genes-Full-Data
14897,Autism,27824329,DBD-Genes-Full-Data
20184,Autism,27824329,DBD-Genes-Full-Data
20184,Autism,27824329,DBD-Genes-Full-Data
329178,Autism,27824329,DBD-Genes-Full-Data
329178,Autism,27824329,DBD-Genes-Full-Data
72145,Autism,27824329,DBD-Genes-Full-Data
72145,Autism,27824329,DBD-Genes-Full-Data
231386,Autism,27824329,DBD-Genes-Full-Data
11775,Autism,23160955,DBD-Genes-Full-Data
12349,Autism,20531469,DBD-Genes-Full-Data
320873,Autism,20531469,DBD-Genes-Full-Data
13844,Autism,22495306,DBD-Genes-Full-Data
227331,Autism,25363768,DBD-Genes-Full-Data
69188,Autism,25284784,DBD-Genes-Full-Data
259172,Autism,22542183,DBD-Genes-Full-Data
72823,Autism,25363768,DBD-Genes-Full-Data
213109,Autism,25284784,DBD-Genes-Full-Data
75396,Autism,22495311,DBD-Genes-Full-Data
75396,Autism,25363760,DBD-Genes-Full-Data
14897,Autism,22542183,DBD-Genes-Full-Data
11538,Autism,28263302,DBD-Genes-Full-Data
11538,Autism,28263302,DBD-Genes-Full-Data
108011,Autism,28263302,DBD-Genes-Full-Data
239985,Autism,28263302,DBD-Genes-Full-Data
192195,Autism,28263302,DBD-Genes-Full-Data
192195,Autism,28263302,DBD-Genes-Full-Data
56079,Autism,28263302,DBD-Genes-Full-Data
56079,Autism,28263302,DBD-Genes-Full-Data
211961,Autism,28263302,DBD-Genes-Full-Data
319974,Autism,28263302,DBD-Genes-Full-Data
319974,Autism,28263302,DBD-Genes-Full-Data
319974,Autism,28263302,DBD-Genes-Full-Data
319974,Autism,28263302,DBD-Genes-Full-Data
72567,Autism,28263302,DBD-Genes-Full-Data
69743,Autism,28263302,DBD-Genes-Full-Data
69743,Autism,28263302,DBD-Genes-Full-Data
217866,Autism,28263302,DBD-Genes-Full-Data
320790,Autism,28263302,DBD-Genes-Full-Data
71722,Autism,28263302,DBD-Genes-Full-Data
232791,Autism,28263302,DBD-Genes-Full-Data
53870,Autism,28263302,DBD-Genes-Full-Data
13205,Autism,28263302,DBD-Genes-Full-Data
106794,Autism,28263302,DBD-Genes-Full-Data
13405,Autism,28263302,DBD-Genes-Full-Data
